Site,Y,Species,DBH,D1,D2,D3,D4,D5,D6,HEIGHT,BB,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.75,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,1.25,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5,4.6,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5,3.8,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5,3.5,0,0,0,0,0,1.8,Y,,
PJC,2014,PIED,5,2.2,1.5,0,0,0,0,1.9,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5,4.1,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,5,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,1.7,N,,
PJC,2015,PIED,5,0,0,0,0,0,0,1.5,N,,
PJC,2015,PIED,5,0,0,0,0,0,0,0.5,N,,
PJC,2015,PIED,5,0,0,0,0,0,0,0.7,N,,
PJC,2015,PIED,5,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,0.8,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,5,2.8,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,1.9,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,5,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.05,0,0,0,0,0,0,3.38,Y,,
PJC,2014,PIED,5.05,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.05,6.9,3.6,6.4,0,0,0,3.6,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,0.95,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.1,4.55,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.1,3.15,2.8,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,5.1,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,1.2,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,1.4,N,,
PJC,2015,PIED,5.1,2.5,3,3.4,0,0,0,2.4,Y,,
PJC,2015,PIED,5.1,3.2,4.1,4.4,0,0,0,2.9,N,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,2.6,N,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,1.9,N,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,1.2,N,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,0.9,Y,,
PJC,2015,PIED,5.1,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.1,2.6,2.1,0,0,0,0,2,Y,,
PJC,2014,PIED,5.13,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.14,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.15,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.95,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,1,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,1.9,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,1.1,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.2,2.6,1.1,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,5.2,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1,N,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1.7,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1.3,N,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1.4,N,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,5.2,7.8,0,0,0,0,0,3.1,N,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1.1,N,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.2,3.2,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,5.2,2.1,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,5.2,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,5.22,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.25,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,3.02,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,5.3,4.1,3.7,4.4,0,0,0,2.5,Y,,
PJC,2014,PIED,5.3,3.4,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.3,10.6,6.8,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,3.35,Y,,
PJC,2014,PIED,5.3,4.7,4,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.3,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,1.55,N,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.3,7,9,0,0,0,0,3.4,N,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,1.6,Y,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,0.6,N,,
PJC,2015,PIED,5.3,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.35,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.35,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5.35,5.1,0,0,0,0,0,2.45,Y,,
PJC,2014,PIED,5.4,4.2,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,1.55,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,1.3,Y,,
PJC,2014,PIED,5.4,3.4,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.4,6,3.5,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.4,5,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,5.4,4.35,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.4,3.4,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5.4,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,5.4,0,0,0,0,0,0,1.7,N,,
PJC,2015,PIED,5.4,0,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,5.4,0,0,0,0,0,0,1.2,Y,,
PJC,2015,PIED,5.4,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,5.4,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.45,5.54,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,5.45,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.45,0,0,0,0,0,0,1.6,N,,
PJC,2014,PIED,5.5,4,0,0,0,0,0,2,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,1.6,N,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,0.9,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,5.5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,1.2,N,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,2.3,N,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,1.9,N,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,1.3,N,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,1.1,Y,,
PJC,2015,PIED,5.5,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.55,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,5.55,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.55,5.65,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,5.6,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.6,1.8,3.3,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.6,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.6,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.6,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5.6,4.2,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.6,5.35,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5.6,1.7,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5.6,4.25,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,5.6,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,1.5,N,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,1.3,N,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.6,4.3,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,0.7,N,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,2.8,N,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,1.1,N,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,5.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.65,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,5.65,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.7,5.1,5.9,0,0,0,0,2.2,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.7,3.7,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,1.1,N,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,5.7,4.4,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,3.8,N,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,5.7,6.7,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.7,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.7,2.9,3.5,2.9,3.7,3.1,3.6,2.4,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,2.7,N,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,1.6,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.7,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.7,5.7,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,5.75,0,0,0,0,0,0,1.5,N,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.8,6.2,6.6,9,0,0,0,4.1,Y,,
PJC,2014,PIED,5.8,6.1,8.1,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.8,8.5,6.9,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.8,2.7,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.8,4.9,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.8,5.1,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.8,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5.8,4.4,0,0,0,0,0,3,N,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.6,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,5.8,4.6,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.2,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.8,Y,,
PJC,2015,PIED,5.8,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,5.85,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.85,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.85,5,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,1.55,Y,,
PJC,2014,PIED,5.9,4.3,4.7,7.2,0,0,0,3.4,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,0.8,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.9,6,3.6,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,5.9,5.1,4,4.5,0,0,0,3,Y,,
PJC,2014,PIED,5.9,2.9,5.9,3.9,0,0,0,3.4,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,0.8,Y,,
PJC,2014,PIED,5.9,6.2,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.9,5.5,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,3.6,N,,
PJC,2014,PIED,5.9,5,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,5.9,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,1.8,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,1.8,N,,
PJC,2015,PIED,5.9,6.9,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,2.9,N,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,1.6,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,3,N,,
PJC,2015,PIED,5.9,4.9,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,5.9,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,5.95,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,5.95,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6,4,3.1,6,3.4,0,0,3.8,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6,4.5,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6,6.6,3.1,4.1,0,0,0,2.8,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,6,6.7,5.8,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,1.7,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,1,N,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6,6.8,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2,N,,
PJC,2015,PIED,6,8.8,4.6,0,0,0,0,2.6,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,1.7,N,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6,3.7,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,6.02,0,0,0,0,0,0,3.05,Y,,
PJC,2014,PIED,6.05,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.1,6.3,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.1,4.4,2.7,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.1,7,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,6.1,8.5,3,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.1,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,6.1,5.3,0,0,0,0,0,2.7,N,,
PJC,2015,PIED,6.1,5.8,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,1.2,N,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,2.8,N,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,1.6,N,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,6.1,0,0,0,0,0,0,2.6,N,,
PJC,2014,PIED,6.19,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.4,Y,,
