BM_vol,BM_vol_dens,BM_vol_dens_sd,BM_vol_sd,ESD_vol,ESD_vol_dens,ESD_vol_dens_sd,ESD_vol_sd,region
161.4493563567,211.1117381069,50.600837978,36.5345684972,40.236497962,47.4280041922,4.8307904335,4.3723451365,11992
118.9317305868,227.3538247405,16.323486271,24.4323070369,36.2397363076,48.276687115,1.67453246,4.0581401965,5128
129.3398678892,192.9427934932,17.3946857951,24.4757365938,36.4706503673,45.3685971287,1.7996221187,3.1715836577,21259
111.3365772553,196.3043446999,30.38534492,22.5967784506,33.4988586289,46.1671467405,3.5308447773,3.2313505913,9406
150.6136877932,223.7070460364,23.7098734306,39.8666552279,39.3589764218,47.8940140626,2.9764787893,4.6262322018,7777
102.9781864626,217.4318375688,35.412237004,19.3629042034,32.6132121942,46.5923766927,3.6435493251,2.972020621,44563
119.5658639185,197.6478873245,26.1905057206,20.1017426403,35.5384268094,45.0590245456,3.306292451,3.2042825632,23396
163.3397891498,237.8748354558,60.7205599562,20.6113600945,40.3957578842,49.1324873592,5.9696348183,3.0636264137,11378
129.3822715503,222.5873675759,31.8986611445,20.0680401688,37.0579993923,47.977909826,3.2969080544,2.4697325479,19859
189.1951217191,229.3310578595,47.38874363,46.4369280513,43.8916039561,48.6789887717,4.5408989253,5.5690984213,7514
192.5719385599,249.4948141046,59.5053646397,35.8380217444,44.7355389553,49.1225453636,5.8891469971,3.7464058757,6354
174.5145204806,248.8076893656,17.021143683,33.3210661159,41.0717083533,49.8602775319,2.2095140014,4.5473452947,8530
162.9801163175,221.3732469334,36.8680524692,28.6050266935,39.8980940002,48.176218073,3.5178325815,3.6068477674,24288
123.1178200321,220.7456956167,29.5330872593,24.0283345199,36.4424088389,46.8114780568,3.7247617847,3.1489508192,43656
144.1316288156,218.644088223,47.3275450478,31.6970268983,38.9036681984,47.6953247573,4.3574520509,5.0103526662,7837
130.7065510661,193.586496448,37.9207034931,23.8160784683,37.7477170899,45.5465129929,4.2173591815,3.8783148936,2222
166.8332046427,222.7541600309,42.9736541034,37.5645722859,40.7055197489,48.1467096135,5.4842614317,3.7812682383,43193
145.5044531963,196.0348499869,30.3323658042,17.0410394881,38.3674292124,44.8586441566,3.322510497,2.4905645325,5645
152.9222478209,213.3060584638,37.0105791518,34.6559072834,39.2321065088,47.1379405408,4.0506721264,4.6012332157,8038
118.0102983704,201.4373909628,53.0841040837,30.4167931328,35.6270452615,45.9852575361,4.8154833095,4.6838435912,4097
210.9565735406,209.9733778102,35.2675481617,32.880588569,47.0651118542,46.7955620164,3.5555759216,3.6688767334,7270
135.8715890857,192.8056215488,43.0441420364,33.9074973902,37.4173885056,46.1944384544,4.5790909577,4.4869120046,6966
105.6629896778,200.2540033659,29.8907527501,24.6907860152,33.4052169359,46.0277422912,2.7927233787,5.0628882178,10760
116.6166045079,219.1212137474,25.5217340892,28.4907737966,35.3637575209,47.4181217996,3.2240296997,4.3798241805,41709
141.4246223439,234.7293470162,27.2420508452,21.4200936819,37.5406190616,48.1656592974,3.0071573061,3.3303212687,6914
115.0177210685,201.0554877672,40.794821411,26.0309435211,35.1403603239,46.5073394511,4.6047385782,3.9495351301,8567
178.6126657803,217.023511647,34.3163894075,24.887802418,43.839869144,46.3969645038,3.4593836422,3.5233418713,5158
248.7285757131,244.8341016295,35.6944657485,33.0382431673,51.535653296,50.5542497678,4.258829556,4.3824325522,43350
204.2210989219,225.0415254,63.6785037557,37.3715031869,46.6458133836,48.3965282902,5.5842910632,4.7553469733,6866
118.5277949481,239.0364736426,53.7536842917,23.8435506472,36.6403226277,48.4567948728,5.3151610821,4.1423535745,41975
121.2333481798,211.1694434946,23.538357633,32.6642700428,35.6895312791,46.5315424086,2.6429603894,4.0332810606,4361
156.0033821426,202.2822039716,38.0174195699,39.2914756756,39.5108466268,45.9387412488,3.764074019,5.6829124579,8902
126.1329742276,190.7623624578,22.6845772267,30.2036924115,34.4314969954,44.2068981912,2.3222180346,5.0805770155,7963
190.3343620688,240.794273772,45.8987169045,44.9930275246,44.6412759579,49.2162941089,4.1685478131,4.5424944926,7778
204.1607392652,222.5815714985,23.9502382262,45.5948732673,47.3716142534,48.0842301662,2.7302427597,5.5894915717,7909
136.5274238138,198.0036221018,31.8918184878,37.2071226217,37.3268194889,45.7819798088,3.2619540704,6.1361221974,9945
122.3653867657,211.7818716069,44.7188566812,59.3704424738,35.1767249722,45.8120426518,4.8565023564,6.9908807864,43683
103.1601026496,186.4259232755,37.3802029601,21.3015406321,33.9569970474,43.5794989089,4.03668479,4.3138366841,7791
125.9369799479,196.7271585739,33.2528620785,25.2485759516,37.7581934935,45.0662174282,3.5307619305,4.3580770185,4507
202.5180079321,250.2662519386,22.4400429204,60.5839152705,44.1930309079,50.0116104267,2.9599913103,5.7021734818,5067
152.6216811478,207.0354432161,23.2770993231,38.2584138431,38.9582543969,45.4205345708,2.1934562467,4.7580205244,11989
113.9274572115,195.5024345306,22.499813063,34.1563701317,34.8075004518,44.1877194892,2.9747652006,4.3527522394,26436
137.703375272,225.6087766511,36.369004738,43.7262468093,36.219753777,48.3533289222,3.5694251773,5.9976152948,41887
140.404580542,215.2448019247,29.0871413383,26.785161324,38.4865405242,46.8163892012,2.5671174901,4.101134173,15057
141.0318413255,196.2403928177,18.2292581861,32.871823441,37.7990268781,45.2549707435,1.9931780213,4.0488049186,11160
192.4879801089,231.5959324323,32.3983459495,27.3642078064,43.7769820381,48.5129454075,3.5528013995,3.6008103873,8145
301.0828101529,266.577795225,46.5391514912,43.3520391834,55.9901618257,50.8921401323,3.9749800049,3.4494374266,7335
170.585950329,214.9051517669,41.6460482213,26.0062062147,43.0233426536,46.6302085322,3.5888047143,3.9408600683,13563
128.3105186172,199.7545114325,31.0560379932,28.4916276232,36.4096639359,45.9158334347,3.5606584272,4.2529041216,13384
153.5535664073,206.6061777308,28.1081238423,42.5506551323,41.4381523855,46.9520223715,3.0449251299,5.5366565086,17502
522.1414037268,341.7793011658,44.8673865718,58.0344056942,72.4856879424,58.1995273508,3.6524737289,3.7817676411,5343
150.7124170041,229.0257457034,32.3976291426,45.4934761498,38.5199920843,47.5240530059,3.5896250232,4.7222023539,7374
139.919280099,204.8626707287,32.5367644838,30.1801622025,35.9733636486,46.7658183589,3.4785831168,5.5206809864,3354
135.7017086391,198.4906975999,11.8054390722,17.8753227002,36.7464529725,45.3302186218,1.1070230159,2.5358948031,6367
160.0736273456,217.1628755636,43.9698975718,42.1200023507,40.7131470062,46.1780730133,4.0789994361,4.7204610178,6149
118.1288453509,217.8469984874,34.7245100465,40.0622905437,34.916162515,47.3048249845,3.7054263718,4.8483424304,13544
150.0848898402,201.4963357152,35.3243960414,24.4437792426,39.6051483836,44.6571635653,4.4337041774,3.4532496975,8086
159.8331013156,244.2519141102,39.1226317078,43.2625730085,41.1581053817,49.472834573,3.7779522681,4.7706720252,5576
118.8255111047,217.512482547,14.6220358451,33.7824111253,34.9052357972,46.7607440337,2.2534239079,4.3851595536,37956
127.6788584554,202.2945983357,26.162137586,27.3632689906,36.2665351315,45.1832056862,3.2286904314,5.0037960053,14170
151.2883711952,225.9574569938,32.5218492974,43.9167085685,39.7154549532,48.9810250197,3.3131014667,4.74356908,8606
170.4114633145,223.9671314035,37.4118886357,35.2479111374,42.8281611107,48.1276473521,3.7610598116,3.5941665133,7556
166.1129079418,220.4121215463,39.6759710382,29.9580499411,40.5252244399,46.3447340213,5.3194183226,4.5290780555,4748
158.4777642606,207.7039291387,35.0604664215,34.9471573047,40.1388621504,47.4341072209,4.1802940086,4.229581159,42379
125.186306011,189.553685514,23.8597781611,18.0289508283,35.8730930242,44.66697949,2.7827588898,3.3178693818,6497
114.7069590406,226.223623087,41.8829016121,37.0873934637,36.1671323854,47.0494175174,4.9298063981,6.3200609811,10293
154.2240226375,198.7217077954,23.8014288583,22.518530607,41.2210476685,45.0620937066,2.945976358,3.3023006677,15422
120.7356378059,196.8739040022,32.194909834,33.2241191973,34.2636422984,45.7144972906,3.4364466407,5.4885994452,6890
165.3692772041,207.2347280742,32.5884132766,36.6734214158,40.6864040372,45.7869761081,3.7112486914,5.9239605415,16381
140.1329028148,212.9696484368,23.4742309014,39.0462702341,36.5293309699,47.5975400346,2.3792834662,5.0288296656,19616
129.2157437775,197.7355679363,29.4844276299,33.6761209161,36.8044721613,44.6227270268,4.0322998272,4.1108962846,4428
156.0032598403,208.9699936751,28.6998582055,28.4285925376,39.5161999208,46.5706779435,3.3986822503,3.5305505348,8959
156.8744949704,210.7918037418,42.8266494589,20.9544599577,39.8934124528,46.1676335342,3.7544625738,3.3121723853,42057
205.2462622355,206.9144852565,26.655842708,59.5245788844,44.9081339735,47.1068986477,3.3406337202,6.1067599837,4924
178.536794233,208.4170163473,33.4406795465,38.8941205058,42.3454555374,46.3613884077,3.1529826248,3.9703972353,11295
177.2953748007,230.1250434993,24.994709583,24.1645803548,41.372936525,48.8979884259,2.5000955904,3.0755110916,9031
127.1928711565,219.8325348303,29.2385273409,41.0312544654,36.8901802717,48.2779699851,3.1379259222,5.1867995994,4855
185.7183118397,192.7370854098,32.3467247099,38.9008443525,43.5496201174,46.3661890354,3.8906223616,3.9911958598,15833
133.6334713937,247.365424301,40.684941275,38.717479401,36.1492265115,49.0394264475,3.6364238164,5.6384729519,6838
143.176733839,207.9753554149,44.1746026845,41.1682045762,36.6372422557,45.6627738131,5.1977814806,6.1268399103,31131
138.3330424527,210.2869636839,21.1570876391,30.406740063,36.7526371303,46.7319650784,2.16038518,4.7853214637,33512
112.3333957579,204.7503620388,24.2831026396,37.082308773,34.81370472,45.9544889311,3.2974689048,5.4569560843,18191
105.0653591856,206.3030875063,46.715606579,25.3032453525,33.1340061368,46.3916959939,5.1255095429,3.6057446235,7758
114.4394179885,198.1309093101,35.2408300504,31.6602519675,34.8310353705,45.8792906778,3.9885226741,4.790451776,8181
187.4922186208,219.2481055632,26.5383031778,36.2218385311,43.8399802741,46.2160006569,3.7188642492,4.3912691032,7891
134.2590058659,207.3713885762,37.0229124714,44.3886818874,36.0381653816,44.6078666492,4.4387954378,6.0481040406,36458
117.9382239896,196.1790219268,31.8709292425,23.0395330114,35.7498563224,44.2673580677,3.1962058576,4.2208028721,11667
117.7113641019,198.8638521324,28.4045670614,25.0225403779,34.8328972746,45.1801202711,3.2786918668,3.9442280753,15715
156.7712276941,207.1078072202,28.8010221471,37.390821389,39.0762124971,46.3103716163,3.666963273,4.085703029,11588
186.1205265465,232.7632225213,31.1297837512,29.8176835579,43.0244098602,48.9701873498,3.3135648509,2.8758022823,10182
159.0269073261,242.7888688993,23.2982815111,24.4027914829,40.1254837579,50.0018512606,2.298452904,3.0787293475,8917
110.3742560834,196.1678845554,33.7842735939,16.357050758,34.6342735973,46.1234395479,4.3255127546,3.3819444743,11146
124.1317307162,182.9847259307,41.2730614934,32.3712124659,35.7337304532,43.6149328327,4.6745538682,4.292724672,44320
112.1925442504,212.5640408386,45.9705009543,33.8864166133,33.476848633,47.2015092192,4.7722300229,4.8536446075,10258
139.4509714472,196.8691203041,15.4543466949,31.4136465753,38.3995376292,44.4394334238,2.3134916163,4.3397873854,20579
153.1114040843,195.4372947015,19.6863957915,37.849202052,40.7094521369,45.4517385097,2.3815857945,5.4632896867,13755
145.8241301818,229.430726945,17.449159533,36.3796644055,38.8961794429,47.8516051949,2.2979406037,4.5535883101,6462
170.5979670251,203.6200863463,27.2230984229,41.3711798904,41.4734305342,45.9397799095,3.4834676469,5.0519824891,8124
218.5821193475,216.9595854698,21.928455307,33.5990396608,46.4531274061,47.0812228284,2.1759419804,3.5311569599,42859
204.8765581455,213.4010748026,24.8696616528,34.5670075909,45.3956504378,47.1183988835,3.0314308954,3.6000129453,15435
104.6378573329,185.1251657084,46.4948772963,36.9516552039,33.2540893923,43.3715212029,4.6218857397,6.5462447364,43551
167.4590778998,212.3327679203,43.0072244473,49.3197133974,41.6842470809,46.2458757846,3.683003549,5.4935535272,7157
168.0509707569,216.168175119,39.7109780798,36.0633332082,41.0307151046,46.7045243695,3.4663769754,4.5757102855,7169
160.5806269422,204.6522432032,37.4733956688,34.8544357284,40.5421761651,44.9040306806,3.4371080051,3.4711944694,6618
153.3092871654,200.3540299335,42.2673894312,18.8413343237,39.1342494583,45.7899662898,4.7880127052,2.7556542689,43576
184.0125033742,210.9215338048,24.7652478646,40.8250851815,42.9460602868,46.8738188359,2.7561874731,4.9313636587,43717
116.4935866921,195.357016476,39.7767203542,30.7377854609,34.2588455726,44.9656210884,4.1680379457,5.750877193,8605
138.6427842645,201.166999797,23.5830774572,28.8450763997,38.178770896,46.0105004046,2.7824381771,4.2805637617,9029
110.2506242913,178.0149977767,38.6573761667,42.7382231145,35.6658405271,43.6310062006,5.5357719942,5.9011666451,16825
144.2687048893,188.7825656874,27.2156449427,37.2355822114,38.7315170331,44.2943427824,3.2431003043,4.6733330167,42020
118.1179564579,212.0940179672,50.8759344911,18.3588203238,35.8314002615,46.0190700594,5.3842702199,2.7700375954,43546
138.1223524608,198.7203758973,60.5210071623,31.5989772248,37.5221736003,46.802608305,6.1797550652,4.4058040712,15327
142.8615025925,199.1377134917,32.3759883997,19.3576144246,38.3679665087,45.7696799197,4.0357390555,2.6590506879,3389
217.9282978997,272.2662758712,25.922071523,39.6684746614,47.6535895376,51.9281150068,2.5857107289,4.1251234717,7219
231.0504779442,243.9920849135,30.937818208,29.3515117082,47.0718985634,50.6743113193,3.3593714066,3.8680060115,8126
158.0245101088,227.6005899528,19.8009499308,40.0927390023,41.8579618237,48.810072457,2.1470937796,5.1947615275,10025
180.0957609624,259.5198474643,44.9171371035,37.5559362851,43.1851003889,50.9205635608,4.3172601841,4.6996966656,10218
119.8580305899,191.5356308327,18.1754214435,14.6964414368,34.2126435657,45.1950516725,2.0975489639,3.5357627425,16095
116.3796773208,196.8336442582,30.8764146905,20.7117852639,35.0406492521,45.2991618627,3.8133907856,4.2934540877,20106
113.2004300533,212.4762813513,25.5828372056,23.4445616156,34.5091890911,45.8622470375,2.7289209921,3.6773099497,6451
177.4728744368,201.9095807793,28.1454377736,25.604016372,42.7907373235,45.7238490896,3.4850193224,2.9540271291,18134
160.0897697587,205.6818722273,30.3450512834,41.463592591,40.6181945312,46.7554274251,3.6883132097,5.4958023422,7203
121.3330724905,217.3307820939,25.1788347129,24.2597771828,36.3067886543,47.3250519839,2.5131253892,3.5053706153,23386
136.8803256623,205.9467924536,27.7275928774,38.9489040176,37.627347168,44.9533766434,3.1795258622,4.4849217068,42523
170.7598135957,193.5347414549,33.0431842464,32.9629947172,41.902563044,44.4901932575,3.6697336495,3.7253568614,9410
166.2022738373,194.8897309717,35.0550204553,26.3717886615,41.4606912869,45.0442048016,3.808548682,3.2754577314,4630
121.1001852378,211.0716150874,32.9184846818,17.3619848469,36.3073394085,46.6492399378,3.4303915663,2.9920548222,14982
229.3804559539,226.6227739906,61.835943988,43.9832846715,48.8632944854,47.9015812229,5.9235712577,4.4553549927,41342
132.286479169,178.3787296252,38.5485058749,36.6619023738,36.9066521063,44.0719086605,4.9486334388,6.1486976831,40299
179.5203736514,250.1922778178,42.5344716992,34.4990302996,43.3399599822,50.0030583411,3.7689586251,4.557575531,41886
128.5578530075,175.8958114149,19.6650692672,40.367611045,37.3770686701,42.8601354345,2.7265785818,5.3275737311,19329
152.5765960053,218.5680142252,35.2745139705,41.8395374204,38.3525185235,46.4726201312,3.3266206239,5.1974459593,5696
204.9526075982,233.7179045108,50.2595315702,31.5315695133,45.7426762685,49.6627817649,4.9168176835,2.8749743575,4982
159.6471898496,215.059573122,35.6743231172,12.9892798564,41.2222253859,47.2702238915,4.2669872027,1.961959407,8887
165.0304457524,199.8263528126,27.3455009254,23.3045492344,39.8694568254,46.2779968731,3.2628714965,3.7285593978,38635
137.8988982016,208.9746828068,17.7594168587,25.7573688817,38.4758409166,46.1526979399,1.8686536875,3.8724475832,11270
127.04580504,215.2386745945,30.2302621575,25.3605474875,36.6914297102,46.9205711062,3.3765799518,3.0938599155,7892
141.5992317117,221.1913927144,50.0627530146,19.174465269,39.5724905472,46.2688081573,4.4322406716,3.8004665881,9508
170.8910007527,194.2846359472,19.1240678181,27.3680080164,42.3282056579,45.077386559,1.9967152842,3.5656037869,4766
135.2794518334,195.7081547417,45.0286203251,39.4506974203,37.8303172643,44.9255448827,4.6873491222,5.9191279238,11988
205.986722434,224.142058207,20.917434298,39.1972219969,45.0353424034,46.6796035424,3.4264151775,4.1399255442,8504
242.1151054249,269.6466461493,27.8222748861,42.6628816399,50.9441300303,52.1862340338,3.052648309,4.2351182122,9799
148.3399667782,204.8993381881,32.7002374905,21.8459024502,39.7059899463,45.4855542959,4.4219511644,2.7538772385,37659
105.8353953904,193.9575372675,41.9410574031,19.7111941215,34.008181328,44.6766878462,4.2619705158,3.7500718854,8123
135.0274733726,208.9477617685,45.0012675314,31.1095705999,37.7595611233,45.9151905798,4.6595341072,4.5250002065,10654
169.9027828417,200.4971439113,30.3778520743,25.3373539222,40.653376647,45.4907125846,3.7838830391,3.3973289842,8900
176.9341515303,194.916145583,35.3825771997,46.9061780495,42.8758952909,45.3751824981,4.125259822,5.234385449,8337
115.8319228329,193.89864649,33.7220865217,25.1951269242,36.3328684318,42.6091073439,4.54774029,3.8612943794,30182
131.6270348926,207.8445820806,48.5699497495,29.0929435018,36.99219604,46.1426257371,4.328658078,3.982996878,9175
142.4945527304,199.8461654256,27.8824427524,25.6291955382,38.2960978994,45.6178673799,3.6540260602,3.4195884417,27475
100.0537385127,206.3325862498,31.7371950456,18.2218214784,33.3741037539,44.6349231263,3.7627786809,2.805749703,20303
175.0568913161,251.8158759163,17.454402594,39.1669065713,43.1434198851,50.1851322129,1.6426795706,4.5305679739,9626
